1.652738172391445319e-07,0.000000000000000000e+00
1.718849643551522943e-07,0.000000000000000000e+00
1.787602073882047855e-07,0.000000000000000000e+00
1.859105638366817870e-07,0.000000000000000000e+00
1.933470511989630536e-07,0.000000000000000000e+00
2.010810110174983897e-07,0.000000000000000000e+00
2.091241088788075173e-07,0.000000000000000000e+00
2.174893065456902240e-07,0.000000000000000000e+00
2.261885936487362285e-07,0.000000000000000000e+00
2.352362281270252788e-07,0.000000000000000000e+00
2.446458198314970769e-07,0.000000000000000000e+00
2.544316267012313708e-07,0.000000000000000000e+00
2.646088788075178459e-07,0.000000000000000000e+00
2.751931302657161311e-07,0.000000000000000000e+00
2.862009073233959780e-07,0.000000000000000000e+00
2.976490602721970021e-07,0.000000000000000000e+00
3.095547634478288955e-07,0.000000000000000000e+00
3.219371354504212769e-07,0.000000000000000000e+00
3.348152948801037127e-07,0.000000000000000000e+00
3.482080362929358514e-07,0.000000000000000000e+00
3.621354504212572757e-07,0.000000000000000000e+00
3.766202203499675945e-07,0.000000000000000000e+00
3.916850291639663110e-07,0.000000000000000000e+00
4.073525599481529282e-07,0.000000000000000000e+00
4.236487362281270220e-07,0.000000000000000000e+00
4.405930006480881286e-07,0.000000000000000000e+00
4.582177576150356516e-07,0.000000000000000000e+00
4.765456902138690941e-07,0.000000000000000000e+00
4.956059624108878399e-07,0.000000000000000000e+00
5.154309786130913455e-07,0.000000000000000000e+00
5.360499027867790477e-07,0.000000000000000000e+00
5.574918988982501715e-07,0.000000000000000000e+00
5.797893713545041734e-07,0.000000000000000000e+00
6.029812054439403377e-07,0.000000000000000000e+00
6.270998055735580150e-07,0.000000000000000000e+00
6.521840570317562779e-07,0.000000000000000000e+00
6.782728451069345165e-07,0.000000000000000000e+00
7.054050550874919093e-07,0.000000000000000000e+00
7.336195722618276347e-07,0.000000000000000000e+00
7.629650032404407187e-07,0.000000000000000000e+00
7.934834737524303593e-07,0.000000000000000000e+00
8.252235904082954768e-07,0.000000000000000000e+00
8.582307193778353949e-07,0.000000000000000000e+00
8.925599481529487557e-07,0.000000000000000000e+00
9.282631237848347106e-07,0.000000000000000000e+00
9.653953337653921136e-07,0.000000000000000000e+00
1.004008425145819904e-06,0.000000000000000000e+00
1.044170447180816486e-06,0.000000000000000000e+00
1.085936487362281243e-06,0.000000000000000000e+00
1.129374594944912577e-06,0.000000000000000000e+00
1.174549578742708978e-06,0.000000000000000000e+00
1.221532728451069400e-06,0.000000000000000000e+00
1.270392093324692244e-06,0.000000000000000000e+00
1.321208684381075783e-06,0.000000000000000000e+00
1.374057031756318882e-06,0.000000000000000000e+00
1.429018146467919600e-06,0.000000000000000000e+00
1.486179520414776460e-06,0.000000000000000000e+00
1.545625405055087435e-06,0.000000000000000000e+00
1.607453013609850999e-06,0.000000000000000000e+00
1.671749837977965039e-06,0.000000000000000000e+00
1.738619572261827647e-06,0.000000000000000000e+00
1.808165910563836704e-06,0.000000000000000000e+00
1.880492546986390087e-06,0.000000000000000000e+00
1.955709656513285929e-06,0.000000000000000000e+00
2.033940375891121168e-06,0.000000000000000000e+00
2.115298120544393851e-06,0.000000000000000000e+00
2.199909267660401676e-06,0.000000000000000000e+00
2.287903434867142048e-06,0.000000000000000000e+00
2.379419961114711473e-06,0.000000000000000000e+00
2.474598185353208157e-06,0.000000000000000000e+00
2.573580686973428310e-06,0.000000000000000000e+00
2.676526247569669617e-06,0.000000000000000000e+00
2.783587167854828244e-06,0.000000000000000000e+00
2.894928710304601282e-06,0.000000000000000000e+00
3.010725858716785350e-06,0.000000000000000000e+00
3.131156837329876772e-06,0.000000000000000000e+00
3.256416072585871650e-06,0.000000000000000000e+00
3.386649384316267170e-06,0.000000000000000000e+00
3.522132209980557494e-06,0.000000000000000000e+00
3.662994167206740024e-06,0.000000000000000000e+00
3.809526895657809552e-06,0.000000000000000000e+00
3.961924821775761334e-06,0.000000000000000000e+00
4.120382372002592321e-06,0.000000000000000000e+00
4.285191186001296033e-06,0.000000000000000000e+00
4.456610499027868123e-06,0.000000000000000000e+00
4.634867141931302987e-06,0.000000000000000000e+00
4.820285158781594555e-06,0.000000000000000000e+00
5.013091380427738068e-06,0.000000000000000000e+00
5.213609850939727457e-06,0.000000000000000000e+00
5.422164614387556653e-06,0.000000000000000000e+00
5.639047310434219175e-06,0.000000000000000000e+00
5.864581983149708106e-06,0.000000000000000000e+00
6.099189889825016064e-06,0.000000000000000000e+00
6.343162670123136569e-06,0.000000000000000000e+00
6.596889176928061828e-06,0.000000000000000000e+00
6.860758263123784897e-06,0.000000000000000000e+00
7.135191186001295851e-06,0.000000000000000000e+00
7.420576798444588593e-06,0.000000000000000000e+00
7.717401166558652322e-06,0.000000000000000000e+00
8.026117952041477525e-06,0.000000000000000000e+00
8.347148412184056819e-06,0.000000000000000000e+00
8.681043421905379375e-06,0.000000000000000000e+00
9.028289047310433549e-06,0.000000000000000000e+00
9.389403758911212339e-06,0.000000000000000000e+00
9.764970836033701090e-06,0.000000000000000000e+00
1.015557355800388854e-05,0.000000000000000000e+00
1.056179520414776342e-05,0.000000000000000000e+00
1.098428386260531359e-05,0.000000000000000000e+00
1.142365521710952736e-05,0.000000000000000000e+00
1.188058976020738875e-05,0.000000000000000000e+00
1.235583279325988261e-05,0.000000000000000000e+00
1.285006480881399807e-05,0.000000000000000000e+00
1.336406351263771953e-05,0.000000000000000000e+00
1.389860661049902803e-05,0.000000000000000000e+00
1.445456902138690837e-05,0.000000000000000000e+00
1.503272845106934495e-05,0.000000000000000000e+00
1.563405703175631788e-05,0.000000000000000000e+00
1.625942968243681194e-05,0.000000000000000000e+00
1.690978613091380429e-05,0.000000000000000000e+00
1.758619572261827541e-05,0.000000000000000000e+00
1.828963058976020877e-05,0.000000000000000000e+00
1.902122488658457381e-05,0.000000000000000000e+00
1.978208036292935905e-05,0.000000000000000000e+00
2.057336357744653178e-05,0.000000000000000000e+00
2.139627349319507413e-05,0.000000000000000000e+00
2.225213869086195629e-05,0.000000000000000000e+00
2.314222294232015612e-05,0.000000000000000000e+00
2.406791963707064294e-05,0.000000000000000000e+00
2.503062216461438607e-05,0.000000000000000000e+00
2.603185353208036326e-05,0.000000000000000000e+00
2.707313674659753868e-05,0.000000000000000000e+00
2.815605962410887904e-05,0.000000000000000000e+00
2.928227478937135356e-05,0.000000000000000000e+00
3.045359688917692755e-05,0.000000000000000000e+00
3.167171095268956471e-05,0.000000000000000000e+00
3.293875567077122601e-05,0.000000000000000000e+00
3.425599481529488250e-05,0.000000000000000000e+00
3.562637718729747574e-05,0.000000000000000000e+00
3.705152300712896690e-05,0.000000000000000000e+00
3.853337653920932974e-05,0.000000000000000000e+00
4.007485418016850114e-05,0.000000000000000000e+00
4.167790019442644129e-05,0.000000000000000000e+00
4.334478289047310264e-05,0.000000000000000000e+00
4.507874270900842786e-05,0.000000000000000000e+00
4.688204795852235582e-05,0.000000000000000000e+00
